time,bnds,lat,lon,time_bnds,lat_bnds,lon_bnds,pr
2026-06-16 00:00:00,0.5,40.1029793042494,-3.75,2026-06-16 00:00:00,40.10297871703475,-3.75,2.653309e-06
2026-07-16 12:00:00,0.5,40.1029793042494,-3.75,2026-07-16 12:00:00,40.10297871703475,-3.75,2.3429748e-06
2027-04-16 00:00:00,0.5,40.1029793042494,-3.75,2027-04-16 00:00:00,40.10297871703475,-3.75,8.597388e-06
2027-05-16 12:00:00,0.5,40.1029793042494,-3.75,2027-05-16 12:00:00,40.10297871703475,-3.75,4.360205e-05
2027-06-16 00:00:00,0.5,40.1029793042494,-3.75,2027-06-16 00:00:00,40.10297871703475,-3.75,1.0879725e-05
2027-07-16 12:00:00,0.5,40.1029793042494,-3.75,2027-07-16 12:00:00,40.10297871703475,-3.75,4.392059e-07
2028-04-16 00:00:00,0.5,40.1029793042494,-3.75,2028-04-16 00:00:00,40.10297871703475,-3.75,2.7768925e-05
2028-05-16 12:00:00,0.5,40.1029793042494,-3.75,2028-05-16 12:00:00,40.10297871703475,-3.75,3.0188545e-05
2028-06-16 00:00:00,0.5,40.1029793042494,-3.75,2028-06-16 00:00:00,40.10297871703475,-3.75,8.573537e-06
2028-07-16 12:00:00,0.5,40.1029793042494,-3.75,2028-07-16 12:00:00,40.10297871703475,-3.75,5.70697e-07
2029-04-16 00:00:00,0.5,40.1029793042494,-3.75,2029-04-16 00:00:00,40.10297871703475,-3.75,2.1123997e-05
2029-05-16 12:00:00,0.5,40.1029793042494,-3.75,2029-05-16 12:00:00,40.10297871703475,-3.75,2.7343485e-05
2029-06-16 00:00:00,0.5,40.1029793042494,-3.75,2029-06-16 00:00:00,40.10297871703475,-3.75,2.5722678e-05
2029-07-16 12:00:00,0.5,40.1029793042494,-3.75,2029-07-16 12:00:00,40.10297871703475,-3.75,8.758507e-07
2030-04-16 00:00:00,0.5,40.1029793042494,-3.75,2030-04-16 00:00:00,40.10297871703475,-3.75,1.0265547e-05
2030-05-16 12:00:00,0.5,40.1029793042494,-3.75,2030-05-16 12:00:00,40.10297871703475,-3.75,9.6102885e-06
2030-06-16 00:00:00,0.5,40.1029793042494,-3.75,2030-06-16 00:00:00,40.10297871703475,-3.75,1.299115e-05
2030-07-16 12:00:00,0.5,40.1029793042494,-3.75,2030-07-16 12:00:00,40.10297871703475,-3.75,1.2469827e-06
2031-04-16 00:00:00,0.5,40.1029793042494,-3.75,2031-04-16 00:00:00,40.10297871703475,-3.75,1.9540399e-05
2031-05-16 12:00:00,0.5,40.1029793042494,-3.75,2031-05-16 12:00:00,40.10297871703475,-3.75,1.000952e-05
2031-06-16 00:00:00,0.5,40.1029793042494,-3.75,2031-06-16 00:00:00,40.10297871703475,-3.75,5.275069e-07
2031-07-16 12:00:00,0.5,40.1029793042494,-3.75,2031-07-16 12:00:00,40.10297871703475,-3.75,8.8680827e-07
2032-04-16 00:00:00,0.5,40.1029793042494,-3.75,2032-04-16 00:00:00,40.10297871703475,-3.75,2.3181165e-05
2032-05-16 12:00:00,0.5,40.1029793042494,-3.75,2032-05-16 12:00:00,40.10297871703475,-3.75,9.308642e-06
2032-06-16 00:00:00,0.5,40.1029793042494,-3.75,2032-06-16 00:00:00,40.10297871703475,-3.75,1.9322179e-06
2032-07-16 12:00:00,0.5,40.1029793042494,-3.75,2032-07-16 12:00:00,40.10297871703475,-3.75,1.3553363e-06
2033-04-16 00:00:00,0.5,40.1029793042494,-3.75,2033-04-16 00:00:00,40.10297871703475,-3.75,2.9476774e-05
2033-05-16 12:00:00,0.5,40.1029793042494,-3.75,2033-05-16 12:00:00,40.10297871703475,-3.75,1.2298784e-05
2033-06-16 00:00:00,0.5,40.1029793042494,-3.75,2033-06-16 00:00:00,40.10297871703475,-3.75,7.0592505e-06
2033-07-16 12:00:00,0.5,40.1029793042494,-3.75,2033-07-16 12:00:00,40.10297871703475,-3.75,7.287599e-08
2034-04-16 00:00:00,0.5,40.1029793042494,-3.75,2034-04-16 00:00:00,40.10297871703475,-3.75,3.3437056e-05
2034-05-16 12:00:00,0.5,40.1029793042494,-3.75,2034-05-16 12:00:00,40.10297871703475,-3.75,2.4427201e-05
2034-06-16 00:00:00,0.5,40.1029793042494,-3.75,2034-06-16 00:00:00,40.10297871703475,-3.75,7.0661044e-06
2034-07-16 12:00:00,0.5,40.1029793042494,-3.75,2034-07-16 12:00:00,40.10297871703475,-3.75,2.4610024e-05
2035-04-16 00:00:00,0.5,40.1029793042494,-3.75,2035-04-16 00:00:00,40.10297871703475,-3.75,3.1140225e-05
2035-05-16 12:00:00,0.5,40.1029793042494,-3.75,2035-05-16 12:00:00,40.10297871703475,-3.75,3.4494806e-05
2035-06-16 00:00:00,0.5,40.1029793042494,-3.75,2035-06-16 00:00:00,40.10297871703475,-3.75,1.8807026e-05
2035-07-16 12:00:00,0.5,40.1029793042494,-3.75,2035-07-16 12:00:00,40.10297871703475,-3.75,7.074079e-06
2036-04-16 00:00:00,0.5,40.1029793042494,-3.75,2036-04-16 00:00:00,40.10297871703475,-3.75,2.4266672e-05
2036-05-16 12:00:00,0.5,40.1029793042494,-3.75,2036-05-16 12:00:00,40.10297871703475,-3.75,5.5315162e-05
2036-06-16 00:00:00,0.5,40.1029793042494,-3.75,2036-06-16 00:00:00,40.10297871703475,-3.75,8.444869e-06
2036-07-16 12:00:00,0.5,40.1029793042494,-3.75,2036-07-16 12:00:00,40.10297871703475,-3.75,2.0261941e-06
2037-04-16 00:00:00,0.5,40.1029793042494,-3.75,2037-04-16 00:00:00,40.10297871703475,-3.75,1.1253025e-05
2037-05-16 12:00:00,0.5,40.1029793042494,-3.75,2037-05-16 12:00:00,40.10297871703475,-3.75,2.1333428e-05
2037-06-16 00:00:00,0.5,40.1029793042494,-3.75,2037-06-16 00:00:00,40.10297871703475,-3.75,4.2551255e-07
2037-07-16 12:00:00,0.5,40.1029793042494,-3.75,2037-07-16 12:00:00,40.10297871703475,-3.75,4.528818e-06
2038-04-16 00:00:00,0.5,40.1029793042494,-3.75,2038-04-16 00:00:00,40.10297871703475,-3.75,3.9569888e-05
2038-05-16 12:00:00,0.5,40.1029793042494,-3.75,2038-05-16 12:00:00,40.10297871703475,-3.75,1.9463456e-05
2038-06-16 00:00:00,0.5,40.1029793042494,-3.75,2038-06-16 00:00:00,40.10297871703475,-3.75,1.4518853e-05
2038-07-16 12:00:00,0.5,40.1029793042494,-3.75,2038-07-16 12:00:00,40.10297871703475,-3.75,1.5585101e-08
2039-04-16 00:00:00,0.5,40.1029793042494,-3.75,2039-04-16 00:00:00,40.10297871703475,-3.75,2.2317923e-05
2039-05-16 12:00:00,0.5,40.1029793042494,-3.75,2039-05-16 12:00:00,40.10297871703475,-3.75,3.0161296e-05
2039-06-16 00:00:00,0.5,40.1029793042494,-3.75,2039-06-16 00:00:00,40.10297871703475,-3.75,2.242523e-06
2039-07-16 12:00:00,0.5,40.1029793042494,-3.75,2039-07-16 12:00:00,40.10297871703475,-3.75,1.2668897e-07
2040-04-16 00:00:00,0.5,40.1029793042494,-3.75,2040-04-16 00:00:00,40.10297871703475,-3.75,4.99811e-05
2040-05-16 12:00:00,0.5,40.1029793042494,-3.75,2040-05-16 12:00:00,40.10297871703475,-3.75,2.3566143e-05
2040-06-16 00:00:00,0.5,40.1029793042494,-3.75,2040-06-16 00:00:00,40.10297871703475,-3.75,1.9011946e-05
2040-07-16 12:00:00,0.5,40.1029793042494,-3.75,2040-07-16 12:00:00,40.10297871703475,-3.75,5.5501005e-08
2041-04-16 00:00:00,0.5,40.1029793042494,-3.75,2041-04-16 00:00:00,40.10297871703475,-3.75,1.6545913e-05
2041-05-16 12:00:00,0.5,40.1029793042494,-3.75,2041-05-16 12:00:00,40.10297871703475,-3.75,1.02710255e-05
2041-06-16 00:00:00,0.5,40.1029793042494,-3.75,2041-06-16 00:00:00,40.10297871703475,-3.75,1.856478e-05
2041-07-16 12:00:00,0.5,40.1029793042494,-3.75,2041-07-16 12:00:00,40.10297871703475,-3.75,1.1571683e-07
2042-04-16 00:00:00,0.5,40.1029793042494,-3.75,2042-04-16 00:00:00,40.10297871703475,-3.75,3.056423e-05
2042-05-16 12:00:00,0.5,40.1029793042494,-3.75,2042-05-16 12:00:00,40.10297871703475,-3.75,2.7743445e-05
2042-06-16 00:00:00,0.5,40.1029793042494,-3.75,2042-06-16 00:00:00,40.10297871703475,-3.75,8.289382e-06
2042-07-16 12:00:00,0.5,40.1029793042494,-3.75,2042-07-16 12:00:00,40.10297871703475,-3.75,9.86582e-06
2043-04-16 00:00:00,0.5,40.1029793042494,-3.75,2043-04-16 00:00:00,40.10297871703475,-3.75,1.7207873e-05
2043-05-16 12:00:00,0.5,40.1029793042494,-3.75,2043-05-16 12:00:00,40.10297871703475,-3.75,9.471594e-06
2043-06-16 00:00:00,0.5,40.1029793042494,-3.75,2043-06-16 00:00:00,40.10297871703475,-3.75,6.605551e-07
2043-07-16 12:00:00,0.5,40.1029793042494,-3.75,2043-07-16 12:00:00,40.10297871703475,-3.75,7.673225e-08
2044-04-16 00:00:00,0.5,40.1029793042494,-3.75,2044-04-16 00:00:00,40.10297871703475,-3.75,1.3615194e-05
2044-05-16 12:00:00,0.5,40.1029793042494,-3.75,2044-05-16 12:00:00,40.10297871703475,-3.75,2.6724534e-05
2044-06-16 00:00:00,0.5,40.1029793042494,-3.75,2044-06-16 00:00:00,40.10297871703475,-3.75,3.1448144e-07
2044-07-16 12:00:00,0.5,40.1029793042494,-3.75,2044-07-16 12:00:00,40.10297871703475,-3.75,3.7660357e-08
2045-04-16 00:00:00,0.5,40.1029793042494,-3.75,2045-04-16 00:00:00,40.10297871703475,-3.75,9.441137e-06
2045-05-16 12:00:00,0.5,40.1029793042494,-3.75,2045-05-16 12:00:00,40.10297871703475,-3.75,3.3851e-05
2045-06-16 00:00:00,0.5,40.1029793042494,-3.75,2045-06-16 00:00:00,40.10297871703475,-3.75,1.4271805e-05
2045-07-16 12:00:00,0.5,40.1029793042494,-3.75,2045-07-16 12:00:00,40.10297871703475,-3.75,1.6340875e-18
2046-04-16 00:00:00,0.5,40.1029793042494,-3.75,2046-04-16 00:00:00,40.10297871703475,-3.75,3.7673293e-05
2046-05-16 12:00:00,0.5,40.1029793042494,-3.75,2046-05-16 12:00:00,40.10297871703475,-3.75,2.98339e-06
2046-06-16 00:00:00,0.5,40.1029793042494,-3.75,2046-06-16 00:00:00,40.10297871703475,-3.75,1.776556e-06
2046-07-16 12:00:00,0.5,40.1029793042494,-3.75,2046-07-16 12:00:00,40.10297871703475,-3.75,7.887138e-09
2047-04-16 00:00:00,0.5,40.1029793042494,-3.75,2047-04-16 00:00:00,40.10297871703475,-3.75,1.8383304e-05
2047-05-16 12:00:00,0.5,40.1029793042494,-3.75,2047-05-16 12:00:00,40.10297871703475,-3.75,9.607567e-06
2047-06-16 00:00:00,0.5,40.1029793042494,-3.75,2047-06-16 00:00:00,40.10297871703475,-3.75,2.4068868e-08
2047-07-16 12:00:00,0.5,40.1029793042494,-3.75,2047-07-16 12:00:00,40.10297871703475,-3.75,4.386966e-07
2048-04-16 00:00:00,0.5,40.1029793042494,-3.75,2048-04-16 00:00:00,40.10297871703475,-3.75,2.656263e-05
2048-05-16 12:00:00,0.5,40.1029793042494,-3.75,2048-05-16 12:00:00,40.10297871703475,-3.75,9.852694e-06
2048-06-16 00:00:00,0.5,40.1029793042494,-3.75,2048-06-16 00:00:00,40.10297871703475,-3.75,5.7855505e-07
2048-07-16 12:00:00,0.5,40.1029793042494,-3.75,2048-07-16 12:00:00,40.10297871703475,-3.75,9.839277e-07
2049-04-16 00:00:00,0.5,40.1029793042494,-3.75,2049-04-16 00:00:00,40.10297871703475,-3.75,4.5840832e-05
2049-05-16 12:00:00,0.5,40.1029793042494,-3.75,2049-05-16 12:00:00,40.10297871703475,-3.75,2.2975713e-05
2049-06-16 00:00:00,0.5,40.1029793042494,-3.75,2049-06-16 00:00:00,40.10297871703475,-3.75,3.3345714e-06
2049-07-16 12:00:00,0.5,40.1029793042494,-3.75,2049-07-16 12:00:00,40.10297871703475,-3.75,8.33621e-07
2050-04-16 00:00:00,0.5,40.1029793042494,-3.75,2050-04-16 00:00:00,40.10297871703475,-3.75,1.2106044e-05
2050-05-16 12:00:00,0.5,40.1029793042494,-3.75,2050-05-16 12:00:00,40.10297871703475,-3.75,6.069531e-06
2050-06-16 00:00:00,0.5,40.1029793042494,-3.75,2050-06-16 00:00:00,40.10297871703475,-3.75,3.3539982e-06
2050-07-16 12:00:00,0.5,40.1029793042494,-3.75,2050-07-16 12:00:00,40.10297871703475,-3.75,1.9776053e-08
2051-04-16 00:00:00,0.5,40.1029793042494,-3.75,2051-04-16 00:00:00,40.10297871703475,-3.75,7.0212554e-06
2051-05-16 12:00:00,0.5,40.1029793042494,-3.75,2051-05-16 12:00:00,40.10297871703475,-3.75,4.2435277e-06
2051-06-16 00:00:00,0.5,40.1029793042494,-3.75,2051-06-16 00:00:00,40.10297871703475,-3.75,3.066336e-06
2051-07-16 12:00:00,0.5,40.1029793042494,-3.75,2051-07-16 12:00:00,40.10297871703475,-3.75,7.847848e-08
2052-04-16 00:00:00,0.5,40.1029793042494,-3.75,2052-04-16 00:00:00,40.10297871703475,-3.75,5.4737036e-05
2052-05-16 12:00:00,0.5,40.1029793042494,-3.75,2052-05-16 12:00:00,40.10297871703475,-3.75,1.9494903e-05
2052-06-16 00:00:00,0.5,40.1029793042494,-3.75,2052-06-16 00:00:00,40.10297871703475,-3.75,1.3565092e-05
2052-07-16 12:00:00,0.5,40.1029793042494,-3.75,2052-07-16 12:00:00,40.10297871703475,-3.75,4.2298052e-07
2053-04-16 00:00:00,0.5,40.1029793042494,-3.75,2053-04-16 00:00:00,40.10297871703475,-3.75,9.30934e-06
2053-05-16 12:00:00,0.5,40.1029793042494,-3.75,2053-05-16 12:00:00,40.10297871703475,-3.75,7.1338873e-06
2053-06-16 00:00:00,0.5,40.1029793042494,-3.75,2053-06-16 00:00:00,40.10297871703475,-3.75,1.41232595e-05
2053-07-16 12:00:00,0.5,40.1029793042494,-3.75,2053-07-16 12:00:00,40.10297871703475,-3.75,7.971539e-08
2054-04-16 00:00:00,0.5,40.1029793042494,-3.75,2054-04-16 00:00:00,40.10297871703475,-3.75,1.4979021e-05
2054-05-16 12:00:00,0.5,40.1029793042494,-3.75,2054-05-16 12:00:00,40.10297871703475,-3.75,2.2913373e-05
2054-06-16 00:00:00,0.5,40.1029793042494,-3.75,2054-06-16 00:00:00,40.10297871703475,-3.75,3.535446e-06
2054-07-16 12:00:00,0.5,40.1029793042494,-3.75,2054-07-16 12:00:00,40.10297871703475,-3.75,4.2161264e-07
2055-04-16 00:00:00,0.5,40.1029793042494,-3.75,2055-04-16 00:00:00,40.10297871703475,-3.75,2.8568873e-05
2055-05-16 12:00:00,0.5,40.1029793042494,-3.75,2055-05-16 12:00:00,40.10297871703475,-3.75,2.3709872e-05
2055-06-16 00:00:00,0.5,40.1029793042494,-3.75,2055-06-16 00:00:00,40.10297871703475,-3.75,2.2291642e-05
2055-07-16 12:00:00,0.5,40.1029793042494,-3.75,2055-07-16 12:00:00,40.10297871703475,-3.75,2.9365765e-08
2056-04-16 00:00:00,0.5,40.1029793042494,-3.75,2056-04-16 00:00:00,40.10297871703475,-3.75,1.4997087e-05
2056-05-16 12:00:00,0.5,40.1029793042494,-3.75,2056-05-16 12:00:00,40.10297871703475,-3.75,7.2651965e-06
2056-06-16 00:00:00,0.5,40.1029793042494,-3.75,2056-06-16 00:00:00,40.10297871703475,-3.75,1.2034594e-05
2056-07-16 12:00:00,0.5,40.1029793042494,-3.75,2056-07-16 12:00:00,40.10297871703475,-3.75,3.6158017e-06
2057-04-16 00:00:00,0.5,40.1029793042494,-3.75,2057-04-16 00:00:00,40.10297871703475,-3.75,5.921611e-06
2057-05-16 12:00:00,0.5,40.1029793042494,-3.75,2057-05-16 12:00:00,40.10297871703475,-3.75,2.2241613e-05
2057-06-16 00:00:00,0.5,40.1029793042494,-3.75,2057-06-16 00:00:00,40.10297871703475,-3.75,3.4945057e-05
2057-07-16 12:00:00,0.5,40.1029793042494,-3.75,2057-07-16 12:00:00,40.10297871703475,-3.75,1.2252218e-05
2058-04-16 00:00:00,0.5,40.1029793042494,-3.75,2058-04-16 00:00:00,40.10297871703475,-3.75,2.4135028e-05
2058-05-16 12:00:00,0.5,40.1029793042494,-3.75,2058-05-16 12:00:00,40.10297871703475,-3.75,4.861498e-05
2058-06-16 00:00:00,0.5,40.1029793042494,-3.75,2058-06-16 00:00:00,40.10297871703475,-3.75,1.306826e-05
2058-07-16 12:00:00,0.5,40.1029793042494,-3.75,2058-07-16 12:00:00,40.10297871703475,-3.75,4.075264e-07
2059-04-16 00:00:00,0.5,40.1029793042494,-3.75,2059-04-16 00:00:00,40.10297871703475,-3.75,3.4627024e-05
2059-05-16 12:00:00,0.5,40.1029793042494,-3.75,2059-05-16 12:00:00,40.10297871703475,-3.75,1.8153747e-05
2059-06-16 00:00:00,0.5,40.1029793042494,-3.75,2059-06-16 00:00:00,40.10297871703475,-3.75,1.2517441e-05
2059-07-16 12:00:00,0.5,40.1029793042494,-3.75,2059-07-16 12:00:00,40.10297871703475,-3.75,8.463394e-08
2060-04-16 00:00:00,0.5,40.1029793042494,-3.75,2060-04-16 00:00:00,40.10297871703475,-3.75,4.0534665e-05
2060-05-16 12:00:00,0.5,40.1029793042494,-3.75,2060-05-16 12:00:00,40.10297871703475,-3.75,1.2204051e-05
2060-06-16 00:00:00,0.5,40.1029793042494,-3.75,2060-06-16 00:00:00,40.10297871703475,-3.75,4.6764035e-07
2060-07-16 12:00:00,0.5,40.1029793042494,-3.75,2060-07-16 12:00:00,40.10297871703475,-3.75,3.3676042e-07
2061-04-16 00:00:00,0.5,40.1029793042494,-3.75,2061-04-16 00:00:00,40.10297871703475,-3.75,3.6425903e-05
2061-05-16 12:00:00,0.5,40.1029793042494,-3.75,2061-05-16 12:00:00,40.10297871703475,-3.75,1.0551928e-05
2061-06-16 00:00:00,0.5,40.1029793042494,-3.75,2061-06-16 00:00:00,40.10297871703475,-3.75,3.540056e-05
2061-07-16 12:00:00,0.5,40.1029793042494,-3.75,2061-07-16 12:00:00,40.10297871703475,-3.75,7.331255e-08
2062-04-16 00:00:00,0.5,40.1029793042494,-3.75,2062-04-16 00:00:00,40.10297871703475,-3.75,7.924755e-06
2062-05-16 12:00:00,0.5,40.1029793042494,-3.75,2062-05-16 12:00:00,40.10297871703475,-3.75,1.3951547e-05
2062-06-16 00:00:00,0.5,40.1029793042494,-3.75,2062-06-16 00:00:00,40.10297871703475,-3.75,3.8524013e-06
2062-07-16 12:00:00,0.5,40.1029793042494,-3.75,2062-07-16 12:00:00,40.10297871703475,-3.75,4.566391e-08
2063-04-16 00:00:00,0.5,40.1029793042494,-3.75,2063-04-16 00:00:00,40.10297871703475,-3.75,3.2088312e-05
2063-05-16 12:00:00,0.5,40.1029793042494,-3.75,2063-05-16 12:00:00,40.10297871703475,-3.75,1.9944098e-05
2063-06-16 00:00:00,0.5,40.1029793042494,-3.75,2063-06-16 00:00:00,40.10297871703475,-3.75,1.8575956e-06
2063-07-16 12:00:00,0.5,40.1029793042494,-3.75,2063-07-16 12:00:00,40.10297871703475,-3.75,6.410788e-06
2064-04-16 00:00:00,0.5,40.1029793042494,-3.75,2064-04-16 00:00:00,40.10297871703475,-3.75,5.404184e-05
2064-05-16 12:00:00,0.5,40.1029793042494,-3.75,2064-05-16 12:00:00,40.10297871703475,-3.75,1.50374835e-05
2064-06-16 00:00:00,0.5,40.1029793042494,-3.75,2064-06-16 00:00:00,40.10297871703475,-3.75,1.0543154e-06
2064-07-16 12:00:00,0.5,40.1029793042494,-3.75,2064-07-16 12:00:00,40.10297871703475,-3.75,1.2345117e-06
2065-04-16 00:00:00,0.5,40.1029793042494,-3.75,2065-04-16 00:00:00,40.10297871703475,-3.75,4.9914874e-05
2065-05-16 12:00:00,0.5,40.1029793042494,-3.75,2065-05-16 12:00:00,40.10297871703475,-3.75,3.996703e-05
2065-06-16 00:00:00,0.5,40.1029793042494,-3.75,2065-06-16 00:00:00,40.10297871703475,-3.75,3.09576e-06
2065-07-16 12:00:00,0.5,40.1029793042494,-3.75,2065-07-16 12:00:00,40.10297871703475,-3.75,1.9833824e-06
2066-04-16 00:00:00,0.5,40.1029793042494,-3.75,2066-04-16 00:00:00,40.10297871703475,-3.75,3.1992095e-05
2066-05-16 12:00:00,0.5,40.1029793042494,-3.75,2066-05-16 12:00:00,40.10297871703475,-3.75,1.0094605e-05
2066-06-16 00:00:00,0.5,40.1029793042494,-3.75,2066-06-16 00:00:00,40.10297871703475,-3.75,1.6563281e-06
2066-07-16 12:00:00,0.5,40.1029793042494,-3.75,2066-07-16 12:00:00,40.10297871703475,-3.75,1.2220553e-06
2067-04-16 00:00:00,0.5,40.1029793042494,-3.75,2067-04-16 00:00:00,40.10297871703475,-3.75,1.9950967e-05
2067-05-16 12:00:00,0.5,40.1029793042494,-3.75,2067-05-16 12:00:00,40.10297871703475,-3.75,8.331495e-06
2067-06-16 00:00:00,0.5,40.1029793042494,-3.75,2067-06-16 00:00:00,40.10297871703475,-3.75,1.0604999e-05
2067-07-16 12:00:00,0.5,40.1029793042494,-3.75,2067-07-16 12:00:00,40.10297871703475,-3.75,8.895586e-08
2068-04-16 00:00:00,0.5,40.1029793042494,-3.75,2068-04-16 00:00:00,40.10297871703475,-3.75,5.1769603e-06
2068-05-16 12:00:00,0.5,40.1029793042494,-3.75,2068-05-16 12:00:00,40.10297871703475,-3.75,4.4253975e-06
2068-06-16 00:00:00,0.5,40.1029793042494,-3.75,2068-06-16 00:00:00,40.10297871703475,-3.75,1.1306183e-05
