time,axis_nbounds,lat,lon,time_bounds,pr
2086-04-16 00:00:00,0.5,40.56338,-2.5,2086-04-16 00:00:00,1.4659779e-05
2086-05-16 12:00:00,0.5,40.56338,-2.5,2086-05-16 12:00:00,2.7639933e-05
2086-06-16 00:00:00,0.5,40.56338,-2.5,2086-06-16 00:00:00,7.817641e-05
2086-07-16 12:00:00,0.5,40.56338,-2.5,2086-07-16 12:00:00,2.2233755e-05
2087-04-16 00:00:00,0.5,40.56338,-2.5,2087-04-16 00:00:00,3.4646746e-05
2087-05-16 12:00:00,0.5,40.56338,-2.5,2087-05-16 12:00:00,1.5245275e-05
2087-06-16 00:00:00,0.5,40.56338,-2.5,2087-06-16 00:00:00,8.482094e-05
2087-07-16 12:00:00,0.5,40.56338,-2.5,2087-07-16 12:00:00,7.6187265e-05
2088-04-16 00:00:00,0.5,40.56338,-2.5,2088-04-16 00:00:00,4.8506216e-05
2088-05-16 12:00:00,0.5,40.56338,-2.5,2088-05-16 12:00:00,2.8722392e-05
2088-06-16 00:00:00,0.5,40.56338,-2.5,2088-06-16 00:00:00,1.4619096e-05
2088-07-16 12:00:00,0.5,40.56338,-2.5,2088-07-16 12:00:00,8.125046e-05
2089-04-16 00:00:00,0.5,40.56338,-2.5,2089-04-16 00:00:00,5.762379e-05
2089-05-16 12:00:00,0.5,40.56338,-2.5,2089-05-16 12:00:00,2.484524e-05
2089-06-16 00:00:00,0.5,40.56338,-2.5,2089-06-16 00:00:00,2.736923e-05
2089-07-16 12:00:00,0.5,40.56338,-2.5,2089-07-16 12:00:00,5.579447e-05
2090-04-16 00:00:00,0.5,40.56338,-2.5,2090-04-16 00:00:00,2.9218349e-05
2090-05-16 12:00:00,0.5,40.56338,-2.5,2090-05-16 12:00:00,6.360705e-05
2090-06-16 00:00:00,0.5,40.56338,-2.5,2090-06-16 00:00:00,6.3869826e-05
2090-07-16 12:00:00,0.5,40.56338,-2.5,2090-07-16 12:00:00,4.722923e-05
2091-04-16 00:00:00,0.5,40.56338,-2.5,2091-04-16 00:00:00,5.4518176e-05
2091-05-16 12:00:00,0.5,40.56338,-2.5,2091-05-16 12:00:00,0.00013155983
2091-06-16 00:00:00,0.5,40.56338,-2.5,2091-06-16 00:00:00,2.546494e-05
2091-07-16 12:00:00,0.5,40.56338,-2.5,2091-07-16 12:00:00,7.4725256e-05
2092-04-16 00:00:00,0.5,40.56338,-2.5,2092-04-16 00:00:00,2.960833e-05
2092-05-16 12:00:00,0.5,40.56338,-2.5,2092-05-16 12:00:00,9.534485e-06
2092-06-16 00:00:00,0.5,40.56338,-2.5,2092-06-16 00:00:00,2.3443577e-05
2092-07-16 12:00:00,0.5,40.56338,-2.5,2092-07-16 12:00:00,3.0585274e-05
2093-04-16 00:00:00,0.5,40.56338,-2.5,2093-04-16 00:00:00,2.3063174e-05
2093-05-16 12:00:00,0.5,40.56338,-2.5,2093-05-16 12:00:00,2.207642e-05
2093-06-16 00:00:00,0.5,40.56338,-2.5,2093-06-16 00:00:00,6.681406e-05
2093-07-16 12:00:00,0.5,40.56338,-2.5,2093-07-16 12:00:00,5.500085e-05
2094-04-16 00:00:00,0.5,40.56338,-2.5,2094-04-16 00:00:00,2.6040696e-05
2094-05-16 12:00:00,0.5,40.56338,-2.5,2094-05-16 12:00:00,2.5716861e-05
2094-06-16 00:00:00,0.5,40.56338,-2.5,2094-06-16 00:00:00,1.9460298e-05
2094-07-16 12:00:00,0.5,40.56338,-2.5,2094-07-16 12:00:00,4.486677e-05
2095-04-16 00:00:00,0.5,40.56338,-2.5,2095-04-16 00:00:00,2.2691484e-05
2095-05-16 12:00:00,0.5,40.56338,-2.5,2095-05-16 12:00:00,3.756564e-05
2095-06-16 00:00:00,0.5,40.56338,-2.5,2095-06-16 00:00:00,3.0573297e-05
2095-07-16 12:00:00,0.5,40.56338,-2.5,2095-07-16 12:00:00,2.1014785e-05
2096-04-16 00:00:00,0.5,40.56338,-2.5,2096-04-16 00:00:00,5.4931454e-05
2096-05-16 12:00:00,0.5,40.56338,-2.5,2096-05-16 12:00:00,2.2577791e-05
2096-06-16 00:00:00,0.5,40.56338,-2.5,2096-06-16 00:00:00,1.2009311e-05
2096-07-16 12:00:00,0.5,40.56338,-2.5,2096-07-16 12:00:00,4.2238487e-05
2097-04-16 00:00:00,0.5,40.56338,-2.5,2097-04-16 00:00:00,5.5035784e-06
2097-05-16 12:00:00,0.5,40.56338,-2.5,2097-05-16 12:00:00,3.3932043e-05
2097-06-16 00:00:00,0.5,40.56338,-2.5,2097-06-16 00:00:00,3.1095642e-05
2097-07-16 12:00:00,0.5,40.56338,-2.5,2097-07-16 12:00:00,5.7063655e-05
2098-04-16 00:00:00,0.5,40.56338,-2.5,2098-04-16 00:00:00,3.807546e-05
2098-05-16 12:00:00,0.5,40.56338,-2.5,2098-05-16 12:00:00,2.30441e-05
2098-06-16 00:00:00,0.5,40.56338,-2.5,2098-06-16 00:00:00,1.0621307e-05
2098-07-16 12:00:00,0.5,40.56338,-2.5,2098-07-16 12:00:00,7.013839e-05
2099-04-16 00:00:00,0.5,40.56338,-2.5,2099-04-16 00:00:00,1.3701643e-05
2099-05-16 12:00:00,0.5,40.56338,-2.5,2099-05-16 12:00:00,4.1185514e-05
2099-06-16 00:00:00,0.5,40.56338,-2.5,2099-06-16 00:00:00,2.6416683e-05
2099-07-16 12:00:00,0.5,40.56338,-2.5,2099-07-16 12:00:00,2.6589098e-05
