time,bnds,lat,lon,time_bnds,lat_bnds,lon_bnds,pr
2022-09-16 00:00:00,0.5,40.1029793042494,-3.75,2022-09-16 00:00:00,40.10297871703475,-3.75,3.2480195e-05
2022-10-16 12:00:00,0.5,40.1029793042494,-3.75,2022-10-16 12:00:00,40.10297871703475,-3.75,2.5064364e-06
2022-11-16 00:00:00,0.5,40.1029793042494,-3.75,2022-11-16 00:00:00,40.10297871703475,-3.75,3.8312966e-05
2022-12-16 12:00:00,0.5,40.1029793042494,-3.75,2022-12-16 12:00:00,40.10297871703475,-3.75,5.9271173e-05
2023-01-16 12:00:00,0.5,40.1029793042494,-3.75,2023-01-16 12:00:00,40.10297871703475,-3.75,4.3990018e-05
2023-02-15 00:00:00,0.5,40.1029793042494,-3.75,2023-02-15 00:00:00,40.10297871703475,-3.75,5.075986e-05
2023-03-16 12:00:00,0.5,40.1029793042494,-3.75,2023-03-16 12:00:00,40.10297871703475,-3.75,2.5617803e-05
2023-04-16 00:00:00,0.5,40.1029793042494,-3.75,2023-04-16 00:00:00,40.10297871703475,-3.75,4.0209918e-05
2023-05-16 12:00:00,0.5,40.1029793042494,-3.75,2023-05-16 12:00:00,40.10297871703475,-3.75,2.2907465e-05
2023-06-16 00:00:00,0.5,40.1029793042494,-3.75,2023-06-16 00:00:00,40.10297871703475,-3.75,1.0312229e-05
2023-07-16 12:00:00,0.5,40.1029793042494,-3.75,2023-07-16 12:00:00,40.10297871703475,-3.75,2.9627117e-06
2023-08-16 12:00:00,0.5,40.1029793042494,-3.75,2023-08-16 12:00:00,40.10297871703475,-3.75,4.418398e-07
2023-09-16 00:00:00,0.5,40.1029793042494,-3.75,2023-09-16 00:00:00,40.10297871703475,-3.75,5.872862e-07
2023-10-16 12:00:00,0.5,40.1029793042494,-3.75,2023-10-16 12:00:00,40.10297871703475,-3.75,1.882526e-05
2023-11-16 00:00:00,0.5,40.1029793042494,-3.75,2023-11-16 00:00:00,40.10297871703475,-3.75,3.7980644e-05
2023-12-16 12:00:00,0.5,40.1029793042494,-3.75,2023-12-16 12:00:00,40.10297871703475,-3.75,4.2100248e-05
2024-01-16 12:00:00,0.5,40.1029793042494,-3.75,2024-01-16 12:00:00,40.10297871703475,-3.75,2.9753937e-05
2024-02-15 12:00:00,0.5,40.1029793042494,-3.75,2024-02-15 12:00:00,40.10297871703475,-3.75,5.997368e-06
2024-03-16 12:00:00,0.5,40.1029793042494,-3.75,2024-03-16 12:00:00,40.10297871703475,-3.75,1.7907747e-05
2024-04-16 00:00:00,0.5,40.1029793042494,-3.75,2024-04-16 00:00:00,40.10297871703475,-3.75,6.940114e-06
2024-05-16 12:00:00,0.5,40.1029793042494,-3.75,2024-05-16 12:00:00,40.10297871703475,-3.75,8.397052e-06
2024-06-16 00:00:00,0.5,40.1029793042494,-3.75,2024-06-16 00:00:00,40.10297871703475,-3.75,7.0947135e-06
2024-07-16 12:00:00,0.5,40.1029793042494,-3.75,2024-07-16 12:00:00,40.10297871703475,-3.75,6.756454e-08
2024-08-16 12:00:00,0.5,40.1029793042494,-3.75,2024-08-16 12:00:00,40.10297871703475,-3.75,1.430235e-06
2024-09-16 00:00:00,0.5,40.1029793042494,-3.75,2024-09-16 00:00:00,40.10297871703475,-3.75,2.5117435e-05
2024-10-16 12:00:00,0.5,40.1029793042494,-3.75,2024-10-16 12:00:00,40.10297871703475,-3.75,1.2998469e-05
2024-11-16 00:00:00,0.5,40.1029793042494,-3.75,2024-11-16 00:00:00,40.10297871703475,-3.75,4.234926e-05
2024-12-16 12:00:00,0.5,40.1029793042494,-3.75,2024-12-16 12:00:00,40.10297871703475,-3.75,1.5455924e-05
2025-01-16 12:00:00,0.5,40.1029793042494,-3.75,2025-01-16 12:00:00,40.10297871703475,-3.75,5.4546486e-05
2025-02-15 00:00:00,0.5,40.1029793042494,-3.75,2025-02-15 00:00:00,40.10297871703475,-3.75,6.744033e-05
2025-03-16 12:00:00,0.5,40.1029793042494,-3.75,2025-03-16 12:00:00,40.10297871703475,-3.75,2.4826775e-05
2025-04-16 00:00:00,0.5,40.1029793042494,-3.75,2025-04-16 00:00:00,40.10297871703475,-3.75,1.7289189e-05
2025-05-16 12:00:00,0.5,40.1029793042494,-3.75,2025-05-16 12:00:00,40.10297871703475,-3.75,3.103212e-05
2025-06-16 00:00:00,0.5,40.1029793042494,-3.75,2025-06-16 00:00:00,40.10297871703475,-3.75,3.1986667e-05
2025-07-16 12:00:00,0.5,40.1029793042494,-3.75,2025-07-16 12:00:00,40.10297871703475,-3.75,1.2294913e-07
2025-08-16 12:00:00,0.5,40.1029793042494,-3.75,2025-08-16 12:00:00,40.10297871703475,-3.75,3.4648692e-06
2025-09-16 00:00:00,0.5,40.1029793042494,-3.75,2025-09-16 00:00:00,40.10297871703475,-3.75,3.2611206e-05
2025-10-16 12:00:00,0.5,40.1029793042494,-3.75,2025-10-16 12:00:00,40.10297871703475,-3.75,3.4260724e-05
2025-11-16 00:00:00,0.5,40.1029793042494,-3.75,2025-11-16 00:00:00,40.10297871703475,-3.75,2.6271897e-05
2025-12-16 12:00:00,0.5,40.1029793042494,-3.75,2025-12-16 12:00:00,40.10297871703475,-3.75,4.2474436e-05
2026-01-16 12:00:00,0.5,40.1029793042494,-3.75,2026-01-16 12:00:00,40.10297871703475,-3.75,9.899403e-05
2026-02-15 00:00:00,0.5,40.1029793042494,-3.75,2026-02-15 00:00:00,40.10297871703475,-3.75,6.777454e-05
2026-03-16 12:00:00,0.5,40.1029793042494,-3.75,2026-03-16 12:00:00,40.10297871703475,-3.75,1.6961909e-05
2026-04-16 00:00:00,0.5,40.1029793042494,-3.75,2026-04-16 00:00:00,40.10297871703475,-3.75,5.843176e-06
2026-05-16 12:00:00,0.5,40.1029793042494,-3.75,2026-05-16 12:00:00,40.10297871703475,-3.75,5.632879e-06
2026-06-16 00:00:00,0.5,40.1029793042494,-3.75,2026-06-16 00:00:00,40.10297871703475,-3.75,1.3869714e-05
2026-07-16 12:00:00,0.5,40.1029793042494,-3.75,2026-07-16 12:00:00,40.10297871703475,-3.75,1.278444e-06
2026-08-16 12:00:00,0.5,40.1029793042494,-3.75,2026-08-16 12:00:00,40.10297871703475,-3.75,1.5678088e-06
2026-09-16 00:00:00,0.5,40.1029793042494,-3.75,2026-09-16 00:00:00,40.10297871703475,-3.75,1.081721e-05
2026-10-16 12:00:00,0.5,40.1029793042494,-3.75,2026-10-16 12:00:00,40.10297871703475,-3.75,3.7484162e-05
2026-11-16 00:00:00,0.5,40.1029793042494,-3.75,2026-11-16 00:00:00,40.10297871703475,-3.75,2.4918038e-05
2026-12-16 12:00:00,0.5,40.1029793042494,-3.75,2026-12-16 12:00:00,40.10297871703475,-3.75,2.8389644e-05
2027-01-16 12:00:00,0.5,40.1029793042494,-3.75,2027-01-16 12:00:00,40.10297871703475,-3.75,4.4077053e-05
2027-02-15 00:00:00,0.5,40.1029793042494,-3.75,2027-02-15 00:00:00,40.10297871703475,-3.75,4.657313e-05
2027-03-16 12:00:00,0.5,40.1029793042494,-3.75,2027-03-16 12:00:00,40.10297871703475,-3.75,2.2010398e-05
2027-04-16 00:00:00,0.5,40.1029793042494,-3.75,2027-04-16 00:00:00,40.10297871703475,-3.75,6.656257e-06
2027-05-16 12:00:00,0.5,40.1029793042494,-3.75,2027-05-16 12:00:00,40.10297871703475,-3.75,9.42171e-06
2027-06-16 00:00:00,0.5,40.1029793042494,-3.75,2027-06-16 00:00:00,40.10297871703475,-3.75,2.3302637e-05
2027-07-16 12:00:00,0.5,40.1029793042494,-3.75,2027-07-16 12:00:00,40.10297871703475,-3.75,1.3829282e-05
2027-08-16 12:00:00,0.5,40.1029793042494,-3.75,2027-08-16 12:00:00,40.10297871703475,-3.75,1.0842225e-05
2027-09-16 00:00:00,0.5,40.1029793042494,-3.75,2027-09-16 00:00:00,40.10297871703475,-3.75,3.238974e-05
2027-10-16 12:00:00,0.5,40.1029793042494,-3.75,2027-10-16 12:00:00,40.10297871703475,-3.75,2.5430898e-05
2027-11-16 00:00:00,0.5,40.1029793042494,-3.75,2027-11-16 00:00:00,40.10297871703475,-3.75,4.6756963e-05
2027-12-16 12:00:00,0.5,40.1029793042494,-3.75,2027-12-16 12:00:00,40.10297871703475,-3.75,5.163037e-05
2028-01-16 12:00:00,0.5,40.1029793042494,-3.75,2028-01-16 12:00:00,40.10297871703475,-3.75,5.085561e-05
2028-02-15 12:00:00,0.5,40.1029793042494,-3.75,2028-02-15 12:00:00,40.10297871703475,-3.75,7.173384e-05
2028-03-16 12:00:00,0.5,40.1029793042494,-3.75,2028-03-16 12:00:00,40.10297871703475,-3.75,4.8730028e-05
2028-04-16 00:00:00,0.5,40.1029793042494,-3.75,2028-04-16 00:00:00,40.10297871703475,-3.75,4.1589752e-05
2028-05-16 12:00:00,0.5,40.1029793042494,-3.75,2028-05-16 12:00:00,40.10297871703475,-3.75,3.466293e-05
2028-06-16 00:00:00,0.5,40.1029793042494,-3.75,2028-06-16 00:00:00,40.10297871703475,-3.75,4.410482e-06
2028-07-16 12:00:00,0.5,40.1029793042494,-3.75,2028-07-16 12:00:00,40.10297871703475,-3.75,5.497219e-06
2028-08-16 12:00:00,0.5,40.1029793042494,-3.75,2028-08-16 12:00:00,40.10297871703475,-3.75,1.078326e-06
2028-09-16 00:00:00,0.5,40.1029793042494,-3.75,2028-09-16 00:00:00,40.10297871703475,-3.75,2.4935958e-05
2028-10-16 12:00:00,0.5,40.1029793042494,-3.75,2028-10-16 12:00:00,40.10297871703475,-3.75,2.0264684e-05
2028-11-16 00:00:00,0.5,40.1029793042494,-3.75,2028-11-16 00:00:00,40.10297871703475,-3.75,8.029878e-06
2028-12-16 12:00:00,0.5,40.1029793042494,-3.75,2028-12-16 12:00:00,40.10297871703475,-3.75,6.0725884e-05
2029-01-16 12:00:00,0.5,40.1029793042494,-3.75,2029-01-16 12:00:00,40.10297871703475,-3.75,7.42175e-05
2029-02-15 00:00:00,0.5,40.1029793042494,-3.75,2029-02-15 00:00:00,40.10297871703475,-3.75,4.478614e-06
2029-03-16 12:00:00,0.5,40.1029793042494,-3.75,2029-03-16 12:00:00,40.10297871703475,-3.75,3.8229e-05
2029-04-16 00:00:00,0.5,40.1029793042494,-3.75,2029-04-16 00:00:00,40.10297871703475,-3.75,2.0178457e-05
2029-05-16 12:00:00,0.5,40.1029793042494,-3.75,2029-05-16 12:00:00,40.10297871703475,-3.75,3.1830015e-05
2029-06-16 00:00:00,0.5,40.1029793042494,-3.75,2029-06-16 00:00:00,40.10297871703475,-3.75,2.9711518e-06
2029-07-16 12:00:00,0.5,40.1029793042494,-3.75,2029-07-16 12:00:00,40.10297871703475,-3.75,2.3732428e-06
2029-08-16 12:00:00,0.5,40.1029793042494,-3.75,2029-08-16 12:00:00,40.10297871703475,-3.75,9.959753e-06
2029-09-16 00:00:00,0.5,40.1029793042494,-3.75,2029-09-16 00:00:00,40.10297871703475,-3.75,1.6221311e-05
2029-10-16 12:00:00,0.5,40.1029793042494,-3.75,2029-10-16 12:00:00,40.10297871703475,-3.75,1.3293116e-05
2029-11-16 00:00:00,0.5,40.1029793042494,-3.75,2029-11-16 00:00:00,40.10297871703475,-3.75,4.087515e-05
2029-12-16 12:00:00,0.5,40.1029793042494,-3.75,2029-12-16 12:00:00,40.10297871703475,-3.75,1.943954e-05
2030-01-16 12:00:00,0.5,40.1029793042494,-3.75,2030-01-16 12:00:00,40.10297871703475,-3.75,4.7860492e-05
2030-02-15 00:00:00,0.5,40.1029793042494,-3.75,2030-02-15 00:00:00,40.10297871703475,-3.75,2.5093745e-05
2030-03-16 12:00:00,0.5,40.1029793042494,-3.75,2030-03-16 12:00:00,40.10297871703475,-3.75,4.233029e-05
2030-04-16 00:00:00,0.5,40.1029793042494,-3.75,2030-04-16 00:00:00,40.10297871703475,-3.75,5.6411896e-05
2030-05-16 12:00:00,0.5,40.1029793042494,-3.75,2030-05-16 12:00:00,40.10297871703475,-3.75,5.515908e-05
2030-06-16 00:00:00,0.5,40.1029793042494,-3.75,2030-06-16 00:00:00,40.10297871703475,-3.75,4.395464e-06
2030-07-16 12:00:00,0.5,40.1029793042494,-3.75,2030-07-16 12:00:00,40.10297871703475,-3.75,3.638852e-06
2030-08-16 12:00:00,0.5,40.1029793042494,-3.75,2030-08-16 12:00:00,40.10297871703475,-3.75,3.5361154e-07
2030-09-16 00:00:00,0.5,40.1029793042494,-3.75,2030-09-16 00:00:00,40.10297871703475,-3.75,2.3669432e-05
2030-10-16 12:00:00,0.5,40.1029793042494,-3.75,2030-10-16 12:00:00,40.10297871703475,-3.75,2.315933e-05
2030-11-16 00:00:00,0.5,40.1029793042494,-3.75,2030-11-16 00:00:00,40.10297871703475,-3.75,7.074943e-05
2030-12-16 12:00:00,0.5,40.1029793042494,-3.75,2030-12-16 12:00:00,40.10297871703475,-3.75,6.129364e-05
2031-01-16 12:00:00,0.5,40.1029793042494,-3.75,2031-01-16 12:00:00,40.10297871703475,-3.75,3.5049787e-05
2031-02-15 00:00:00,0.5,40.1029793042494,-3.75,2031-02-15 00:00:00,40.10297871703475,-3.75,3.8549842e-05
2031-03-16 12:00:00,0.5,40.1029793042494,-3.75,2031-03-16 12:00:00,40.10297871703475,-3.75,1.892721e-05
2031-04-16 00:00:00,0.5,40.1029793042494,-3.75,2031-04-16 00:00:00,40.10297871703475,-3.75,3.62476e-05
2031-05-16 12:00:00,0.5,40.1029793042494,-3.75,2031-05-16 12:00:00,40.10297871703475,-3.75,5.406582e-06
2031-06-16 00:00:00,0.5,40.1029793042494,-3.75,2031-06-16 00:00:00,40.10297871703475,-3.75,5.2713585e-06
2031-07-16 12:00:00,0.5,40.1029793042494,-3.75,2031-07-16 12:00:00,40.10297871703475,-3.75,2.431756e-06
2031-08-16 12:00:00,0.5,40.1029793042494,-3.75,2031-08-16 12:00:00,40.10297871703475,-3.75,9.919313e-07
2031-09-16 00:00:00,0.5,40.1029793042494,-3.75,2031-09-16 00:00:00,40.10297871703475,-3.75,2.8264854e-05
2031-10-16 12:00:00,0.5,40.1029793042494,-3.75,2031-10-16 12:00:00,40.10297871703475,-3.75,1.1442826e-05
2031-11-16 00:00:00,0.5,40.1029793042494,-3.75,2031-11-16 00:00:00,40.10297871703475,-3.75,2.2071501e-05
2031-12-16 12:00:00,0.5,40.1029793042494,-3.75,2031-12-16 12:00:00,40.10297871703475,-3.75,4.3166714e-05
2032-01-16 12:00:00,0.5,40.1029793042494,-3.75,2032-01-16 12:00:00,40.10297871703475,-3.75,2.3567933e-05
2032-02-15 12:00:00,0.5,40.1029793042494,-3.75,2032-02-15 12:00:00,40.10297871703475,-3.75,3.666521e-05
2032-03-16 12:00:00,0.5,40.1029793042494,-3.75,2032-03-16 12:00:00,40.10297871703475,-3.75,3.59158e-06
2032-04-16 00:00:00,0.5,40.1029793042494,-3.75,2032-04-16 00:00:00,40.10297871703475,-3.75,7.2989496e-06
2032-05-16 12:00:00,0.5,40.1029793042494,-3.75,2032-05-16 12:00:00,40.10297871703475,-3.75,2.584963e-05
2032-06-16 00:00:00,0.5,40.1029793042494,-3.75,2032-06-16 00:00:00,40.10297871703475,-3.75,2.0781474e-05
2032-07-16 12:00:00,0.5,40.1029793042494,-3.75,2032-07-16 12:00:00,40.10297871703475,-3.75,5.154914e-06
2032-08-16 12:00:00,0.5,40.1029793042494,-3.75,2032-08-16 12:00:00,40.10297871703475,-3.75,1.5379177e-05
2032-09-16 00:00:00,0.5,40.1029793042494,-3.75,2032-09-16 00:00:00,40.10297871703475,-3.75,6.1594474e-06
2032-10-16 12:00:00,0.5,40.1029793042494,-3.75,2032-10-16 12:00:00,40.10297871703475,-3.75,2.2547756e-05
2032-11-16 00:00:00,0.5,40.1029793042494,-3.75,2032-11-16 00:00:00,40.10297871703475,-3.75,2.7078044e-05
